student_id,academic_year,semester,avg_score,failed_subjects,improvement_flag,performance_band
S104805,2019-20,1,70.12,2,True,High
S104806,2020-21,2,38.01,0,False,Low
S104807,2019-20,1,30.0,0,False,Low
S104808,2019-20,1,61.35,0,True,Medium
S104809,2020-21,1,56.81,1,False,Medium
S104810,2019-20,1,80.2,0,True,High
S104811,2021-22,2,67.37,3,True,Medium
S104812,2019-20,1,89.76,1,True,High
S104813,2021-22,1,56.78,1,False,Medium
S104814,2020-21,1,72.3,0,True,High
S104815,2022-23,2,61.22,0,True,Medium
S104816,2020-21,2,85.73,2,True,High
S104817,2020-21,1,61.94,0,True,Medium
S104818,2019-20,2,77.82,0,True,High
S104819,2020-21,1,48.84,0,False,Low
S104820,2020-21,2,58.77,2,False,Medium
S104821,2021-22,2,63.74,0,True,Medium
S104822,2022-23,1,83.95,0,True,High
S104823,2019-20,2,32.04,1,False,Low
S104824,2022-23,2,60.01,2,True,Medium
S104825,2022-23,1,59.5,0,False,Medium
S104826,2022-23,1,33.85,0,False,Low
S104827,2019-20,2,58.04,0,False,Medium
S104828,2020-21,2,41.89,0,False,Low
S104829,2022-23,2,30.04,0,False,Low
S104830,2019-20,2,61.07,0,True,Medium
S104831,2020-21,1,60.56,0,True,Medium
S104832,2022-23,2,61.33,0,True,Medium
S104833,2021-22,1,68.79,0,True,Medium
S104834,2019-20,1,51.81,2,False,Medium
S104835,2022-23,1,91.86,0,True,High
S104836,2019-20,2,64.5,0,True,Medium
S104837,2021-22,2,84.3,0,True,High
S104838,2019-20,1,39.8,0,False,Low
S104839,2020-21,1,52.48,1,False,Medium
S104840,2022-23,1,75.29,2,True,High
S104841,2019-20,1,61.6,0,True,Medium
S104842,2019-20,1,48.9,2,False,Low
S104843,2022-23,2,37.42,1,False,Low
S104844,2021-22,2,76.0,0,True,High
S104845,2021-22,2,74.77,0,True,High
S104846,2022-23,2,68.65,1,True,Medium
S104847,2022-23,1,57.56,3,False,Medium
S104848,2020-21,1,48.3,0,False,Low
S104849,2019-20,2,64.21,0,True,Medium
S104850,2019-20,1,45.27,2,False,Low
S104851,2021-22,1,53.73,0,False,Medium
S104852,2020-21,1,83.92,1,True,High
S104853,2019-20,2,37.24,0,False,Low
S104854,2020-21,2,75.16,0,True,High
S104855,2022-23,2,87.41,0,True,High
S104856,2019-20,2,77.24,1,True,High
S104857,2022-23,2,70.97,0,True,High
S104858,2021-22,2,58.05,1,False,Medium
S104859,2021-22,1,55.31,0,False,Medium
S104860,2022-23,2,31.28,0,False,Low
S104861,2021-22,1,65.56,0,True,Medium
S104862,2022-23,2,58.97,1,False,Medium
S104863,2022-23,2,54.53,2,False,Medium
S104864,2022-23,1,64.7,0,True,Medium
S104865,2021-22,2,65.94,0,True,Medium
S104866,2021-22,1,55.47,2,False,Medium
S104867,2021-22,2,89.2,0,True,High
S104868,2022-23,1,75.96,0,True,High
S104869,2020-21,2,78.44,0,True,High
S104870,2021-22,1,63.45,3,True,Medium
S104871,2020-21,2,72.67,2,True,High
S104872,2021-22,1,51.56,0,False,Medium
S104873,2019-20,2,74.99,0,True,High
S104874,2019-20,2,61.93,2,True,Medium
S104875,2019-20,2,49.67,0,False,Low
S104876,2020-21,2,64.66,0,True,Medium
S104877,2021-22,2,60.62,0,True,Medium
S104878,2022-23,2,95.0,0,True,High
S104879,2020-21,1,71.53,1,True,High
S104880,2021-22,1,88.7,0,True,High
S104881,2019-20,1,81.97,0,True,High
S104882,2020-21,1,65.57,0,True,Medium
S104883,2021-22,1,58.34,1,False,Medium
S104884,2022-23,1,38.9,1,False,Low
S104885,2020-21,2,51.94,0,False,Medium
S104886,2022-23,2,74.94,2,True,High
S104887,2020-21,2,60.47,0,True,Medium
S104888,2019-20,1,70.64,1,True,High
S104889,2019-20,2,34.55,0,False,Low
S104890,2019-20,1,71.8,0,True,High
S104891,2022-23,1,81.45,0,True,High
S104892,2019-20,1,38.36,0,False,Low
S104893,2022-23,2,70.57,2,True,High
S104894,2022-23,2,85.15,1,True,High
S104895,2022-23,1,90.2,1,True,High
S104896,2019-20,2,57.45,0,False,Medium
S104897,2021-22,2,76.7,3,True,High
S104898,2022-23,1,86.45,0,True,High
S104899,2021-22,2,71.02,1,True,High
S104900,2022-23,2,84.28,2,True,High
S104901,2019-20,1,64.46,0,True,Medium
S104902,2019-20,1,70.91,1,True,High
S104903,2019-20,2,55.68,0,False,Medium
S104904,2020-21,2,62.53,0,True,Medium
S104905,2019-20,2,71.51,1,True,High
S104906,2021-22,1,54.55,0,False,Medium
S104907,2022-23,1,61.65,0,True,Medium
S104908,2021-22,1,76.41,0,True,High
S104909,2020-21,2,95.0,0,True,High
S104910,2021-22,2,34.26,0,False,Low
S104911,2022-23,1,94.65,1,True,High
S104912,2022-23,1,61.1,0,True,Medium
S104913,2019-20,1,79.47,2,True,High
S104914,2020-21,2,82.42,1,True,High
S104915,2020-21,2,88.47,0,True,High
S104916,2021-22,2,54.08,2,False,Medium
S104917,2019-20,2,61.62,0,True,Medium
S104918,2019-20,1,64.2,0,True,Medium
S104919,2019-20,2,59.64,0,False,Medium
S104920,2022-23,2,84.78,0,True,High
S104921,2020-21,1,63.85,3,True,Medium
S104922,2021-22,1,40.72,0,False,Low
S104923,2021-22,1,55.5,2,False,Medium
S104924,2021-22,2,41.32,1,False,Low
S104925,2019-20,1,61.57,0,True,Medium
S104926,2020-21,2,75.09,2,True,High
S104927,2020-21,1,55.18,3,False,Medium
S104928,2022-23,2,58.95,2,False,Medium
S104929,2022-23,2,60.88,0,True,Medium
S104930,2022-23,1,67.11,0,True,Medium
S104931,2021-22,1,72.74,0,True,High
S104932,2021-22,2,77.11,1,True,High
S104933,2020-21,1,95.0,0,True,High
S104934,2022-23,2,66.85,1,True,Medium
S104935,2021-22,1,76.04,1,True,High
S104936,2022-23,2,41.19,0,False,Low
S104937,2022-23,2,59.31,0,False,Medium
S104938,2020-21,1,60.94,3,True,Medium
S104939,2020-21,2,49.74,0,False,Low
S104940,2021-22,2,56.96,0,False,Medium
S104941,2020-21,2,63.39,0,True,Medium
S104942,2022-23,2,57.43,0,False,Medium
S104943,2020-21,1,95.0,0,True,High
S104944,2022-23,2,72.68,0,True,High
S104945,2022-23,2,95.0,0,True,High
S104946,2021-22,1,87.39,0,True,High
S104947,2021-22,1,55.41,0,False,Medium
S104948,2021-22,2,65.56,0,True,Medium
S104949,2022-23,2,58.48,2,False,Medium
S104950,2020-21,2,62.57,0,True,Medium
S104951,2021-22,1,50.35,0,False,Medium
S104952,2021-22,2,58.38,2,False,Medium
S104953,2020-21,2,70.39,0,True,High
S104954,2020-21,1,70.0,0,True,Medium
S104955,2021-22,2,68.8,2,True,Medium
S104956,2022-23,1,64.1,0,True,Medium
S104957,2022-23,2,77.91,2,True,High
S104958,2021-22,1,61.14,2,True,Medium
S104959,2020-21,2,85.87,0,True,High
S104960,2022-23,2,37.29,0,False,Low
S104961,2020-21,1,74.85,0,True,High
S104962,2019-20,1,72.33,0,True,High
S104963,2020-21,2,54.88,2,False,Medium
S104964,2020-21,1,59.67,0,False,Medium
S104965,2019-20,1,71.97,0,True,High
S104966,2022-23,1,78.74,0,True,High
S104967,2022-23,2,38.76,0,False,Low
S104968,2022-23,2,74.42,0,True,High
S104969,2021-22,1,58.14,0,False,Medium
S104970,2019-20,1,81.88,1,True,High
S104971,2020-21,1,37.41,0,False,Low
S104972,2019-20,2,95.0,0,True,High
S104973,2019-20,1,51.71,0,False,Medium
S104974,2019-20,1,86.45,0,True,High
S104975,2019-20,2,63.96,0,True,Medium
S104976,2019-20,1,52.72,0,False,Medium
S104977,2019-20,2,68.98,0,True,Medium
S104978,2021-22,2,80.44,0,True,High
S104979,2019-20,1,41.71,0,False,Low
S104980,2019-20,2,75.52,1,True,High
S104981,2022-23,2,64.82,0,True,Medium
S104982,2019-20,2,73.66,1,True,High
S104983,2019-20,2,65.16,0,True,Medium
S104984,2022-23,1,56.42,2,False,Medium
S104985,2022-23,2,48.3,0,False,Low
S104986,2022-23,1,75.09,0,True,High
S104987,2020-21,2,75.01,2,True,High
S104988,2019-20,2,74.93,1,True,High
S104989,2019-20,1,71.41,3,True,High
S104990,2019-20,2,79.17,0,True,High
S104991,2022-23,1,86.09,0,True,High
S104992,2021-22,2,36.85,0,False,Low
S104993,2019-20,2,30.0,1,False,Low
S104994,2022-23,1,90.77,3,True,High
S104995,2022-23,2,44.88,0,False,Low
S104996,2022-23,2,48.71,1,False,Low
S104997,2020-21,1,60.69,0,True,Medium
S104998,2022-23,2,40.19,0,False,Low
S104999,2021-22,2,59.28,0,False,Medium
S105000,2020-21,2,50.78,0,False,Medium
S105001,2022-23,2,61.5,0,True,Medium
S105002,2021-22,2,69.2,0,True,Medium
S105003,2021-22,1,59.85,0,False,Medium
S105004,2019-20,1,59.09,0,False,Medium
S105005,2022-23,2,68.87,1,True,Medium
S105006,2022-23,2,80.66,0,True,High
S105007,2019-20,2,89.04,0,True,High
S105008,2021-22,1,61.72,0,True,Medium
S105009,2022-23,2,92.37,2,True,High
S105010,2019-20,2,78.15,0,True,High
S105011,2019-20,2,46.52,3,False,Low
S105012,2021-22,2,46.08,0,False,Low
S105013,2021-22,1,56.34,0,False,Medium
S105014,2022-23,2,86.67,0,True,High
S105015,2022-23,2,57.48,0,False,Medium
S105016,2020-21,2,36.61,0,False,Low
S105017,2021-22,2,61.57,0,True,Medium
S105018,2020-21,2,35.29,0,False,Low
S105019,2020-21,2,49.18,0,False,Low
S105020,2019-20,2,56.19,1,False,Medium
S105021,2019-20,1,67.25,2,True,Medium
S105022,2022-23,2,80.36,0,True,High
S105023,2021-22,1,75.41,0,True,High
S105024,2021-22,1,47.31,0,False,Low
S105025,2020-21,2,59.42,0,False,Medium
S105026,2020-21,2,66.15,1,True,Medium
S105027,2022-23,2,61.07,1,True,Medium
S105028,2019-20,1,60.96,0,True,Medium
S105029,2021-22,1,39.16,0,False,Low
S105030,2021-22,1,47.71,0,False,Low
S105031,2021-22,2,58.96,2,False,Medium
S105032,2021-22,2,30.0,0,False,Low
S105033,2019-20,1,74.61,3,True,High
S105034,2022-23,1,44.41,3,False,Low
S105035,2022-23,2,75.3,2,True,High
S105036,2019-20,1,73.98,0,True,High
S105037,2022-23,1,56.84,0,False,Medium
S105038,2022-23,1,80.01,0,True,High
S105039,2020-21,1,76.15,3,True,High
S105040,2019-20,1,60.37,0,True,Medium
S105041,2022-23,1,58.67,1,False,Medium
S105042,2020-21,1,81.46,3,True,High
S105043,2019-20,2,68.48,2,True,Medium
S105044,2019-20,1,80.67,0,True,High
S105045,2021-22,2,30.0,0,False,Low
S105046,2020-21,2,66.48,0,True,Medium
S105047,2020-21,1,41.34,0,False,Low
S105048,2020-21,2,64.61,3,True,Medium
S105049,2019-20,1,75.71,2,True,High
S105050,2021-22,2,91.09,0,True,High
S105051,2019-20,2,50.93,0,False,Medium
S105052,2022-23,1,57.11,0,False,Medium
S105053,2022-23,2,63.57,0,True,Medium
S105054,2022-23,1,50.38,0,False,Medium
S105055,2021-22,2,79.68,0,True,High
S105056,2019-20,1,63.95,3,True,Medium
S105057,2020-21,1,66.83,3,True,Medium
S105058,2022-23,2,74.3,0,True,High
S105059,2022-23,1,63.92,1,True,Medium
S105060,2019-20,1,52.74,0,False,Medium
S105061,2020-21,2,64.05,1,True,Medium
S105062,2021-22,1,52.16,0,False,Medium
S105063,2022-23,2,66.62,0,True,Medium
S105064,2022-23,2,79.95,0,True,High
S105065,2022-23,2,47.38,0,False,Low
S105066,2020-21,1,42.01,2,False,Low
S105067,2022-23,2,65.74,3,True,Medium
S105068,2020-21,1,53.48,1,False,Medium
S105069,2022-23,2,65.48,1,True,Medium
S105070,2022-23,2,69.81,0,True,Medium
S105071,2020-21,2,32.84,0,False,Low
S105072,2020-21,1,75.35,1,True,High
S105073,2021-22,2,47.45,0,False,Low
S105074,2019-20,1,64.66,0,True,Medium
S105075,2022-23,1,55.11,1,False,Medium
S105076,2022-23,1,56.72,0,False,Medium
S105077,2019-20,1,90.41,0,True,High
S105078,2019-20,1,69.79,0,True,Medium
S105079,2019-20,2,78.57,0,True,High
S105080,2022-23,1,67.26,1,True,Medium
S105081,2022-23,2,74.3,1,True,High
S105082,2022-23,2,71.26,0,True,High
S105083,2020-21,1,68.82,3,True,Medium
S105084,2021-22,2,81.61,2,True,High
S105085,2021-22,2,67.35,0,True,Medium
S105086,2019-20,1,95.0,1,True,High
S105087,2019-20,1,79.41,0,True,High
S105088,2022-23,2,47.91,1,False,Low
S105089,2021-22,1,62.35,2,True,Medium
S105090,2021-22,1,70.96,0,True,High
S105091,2020-21,2,65.67,1,True,Medium
S105092,2022-23,1,75.3,2,True,High
S105093,2022-23,1,76.96,0,True,High
S105094,2021-22,1,44.61,0,False,Low
S105095,2021-22,1,84.22,0,True,High
S105096,2020-21,1,57.55,0,False,Medium
S105097,2020-21,1,56.06,0,False,Medium
S105098,2022-23,2,56.01,0,False,Medium
S105099,2020-21,1,77.13,0,True,High
S105100,2021-22,2,60.99,0,True,Medium
S105101,2022-23,2,55.05,1,False,Medium
S105102,2021-22,2,58.64,3,False,Medium
S105103,2022-23,2,38.08,2,False,Low
S105104,2022-23,1,52.37,0,False,Medium
S105105,2021-22,2,46.41,1,False,Low
S105106,2022-23,1,60.96,2,True,Medium
S105107,2022-23,2,74.96,2,True,High
S105108,2020-21,2,73.31,2,True,High
S105109,2021-22,1,83.85,1,True,High
S105110,2021-22,1,80.51,0,True,High
S105111,2020-21,2,57.07,0,False,Medium
S105112,2022-23,1,65.29,0,True,Medium
S105113,2019-20,2,64.51,0,True,Medium
S105114,2019-20,1,32.73,3,False,Low
S105115,2021-22,1,46.74,0,False,Low
S105116,2020-21,2,62.49,3,True,Medium
S105117,2022-23,1,62.41,1,True,Medium
S105118,2020-21,2,72.68,0,True,High
S105119,2022-23,1,71.95,0,True,High
S105120,2021-22,2,38.44,0,False,Low
S105121,2021-22,2,72.78,1,True,High
S105122,2019-20,2,67.68,2,True,Medium
S105123,2020-21,1,74.35,3,True,High
S105124,2021-22,2,81.0,0,True,High
S105125,2020-21,2,62.86,0,True,Medium
S105126,2021-22,1,83.68,0,True,High
S105127,2022-23,2,51.66,0,False,Medium
S105128,2022-23,2,50.81,2,False,Medium
S105129,2019-20,2,71.43,0,True,High
S105130,2021-22,1,59.47,0,False,Medium
S105131,2019-20,1,68.92,0,True,Medium
S105132,2019-20,2,94.89,0,True,High
S105133,2021-22,1,70.9,1,True,High
S105134,2021-22,2,68.18,0,True,Medium
S105135,2022-23,1,51.96,0,False,Medium
S105136,2019-20,2,39.5,1,False,Low
S105137,2022-23,2,63.91,0,True,Medium
S105138,2020-21,2,81.0,1,True,High
S105139,2020-21,1,60.16,3,True,Medium
S105140,2019-20,2,71.02,1,True,High
S105141,2019-20,2,86.4,0,True,High
S105142,2021-22,1,86.02,1,True,High
S105143,2021-22,1,71.43,2,True,High
S105144,2019-20,2,67.55,0,True,Medium
S105145,2019-20,1,42.22,1,False,Low
S105146,2020-21,2,55.55,0,False,Medium
S105147,2022-23,1,60.79,2,True,Medium
S105148,2020-21,1,52.22,0,False,Medium
S105149,2020-21,2,68.73,2,True,Medium
S105150,2022-23,2,93.67,0,True,High
S105151,2019-20,2,87.77,0,True,High
S105152,2019-20,1,68.66,0,True,Medium
S105153,2020-21,2,76.69,0,True,High
S105154,2020-21,1,54.07,0,False,Medium
S105155,2022-23,2,86.96,0,True,High
S105156,2021-22,2,41.57,0,False,Low
S105157,2021-22,2,78.69,0,True,High
S105158,2019-20,1,72.43,0,True,High
S105159,2021-22,2,53.66,0,False,Medium
S105160,2019-20,1,61.87,0,True,Medium
S105161,2019-20,2,47.99,0,False,Low
S105162,2019-20,2,48.63,0,False,Low
S105163,2022-23,1,41.13,0,False,Low
S105164,2020-21,1,76.51,0,True,High
S105165,2021-22,1,83.08,0,True,High
S105166,2022-23,2,32.57,0,False,Low
S105167,2021-22,2,92.57,0,True,High
S105168,2022-23,1,64.82,0,True,Medium
S105169,2021-22,2,69.35,0,True,Medium
S105170,2021-22,1,42.91,0,False,Low
S105171,2020-21,1,84.81,2,True,High
S105172,2021-22,2,68.0,1,True,Medium
S105173,2022-23,1,82.08,3,True,High
S105174,2021-22,2,83.31,0,True,High
S105175,2020-21,1,85.02,0,True,High
S105176,2021-22,2,55.28,2,False,Medium
S105177,2022-23,1,61.88,0,True,Medium
S105178,2021-22,2,55.82,0,False,Medium
S105179,2020-21,1,78.43,0,True,High
S105180,2020-21,2,69.99,0,True,Medium
S105181,2020-21,2,81.04,0,True,High
S105182,2020-21,2,81.69,1,True,High
S105183,2019-20,1,39.09,3,False,Low
S105184,2020-21,2,85.26,0,True,High
S105185,2021-22,1,79.26,2,True,High
S105186,2021-22,1,59.46,0,False,Medium
S105187,2021-22,1,70.25,0,True,High
S105188,2021-22,2,63.14,1,True,Medium
S105189,2019-20,1,74.24,0,True,High
S105190,2019-20,1,59.43,0,False,Medium
S105191,2019-20,2,72.18,0,True,High
S105192,2021-22,2,66.01,0,True,Medium
S105193,2022-23,2,58.52,0,False,Medium
S105194,2022-23,2,67.85,2,True,Medium
S105195,2021-22,1,95.0,1,True,High
S105196,2020-21,1,54.72,0,False,Medium
S105197,2020-21,1,61.25,0,True,Medium
S105198,2021-22,1,54.98,2,False,Medium
S105199,2020-21,1,56.55,1,False,Medium
S105200,2020-21,2,77.24,0,True,High
S105201,2022-23,1,75.74,0,True,High
S105202,2021-22,2,64.91,0,True,Medium
S105203,2019-20,2,80.39,0,True,High
S105204,2022-23,1,76.9,1,True,High
S105205,2021-22,1,62.56,0,True,Medium
S105206,2021-22,1,41.99,3,False,Low
S105207,2022-23,2,77.45,0,True,High
S105208,2020-21,2,67.54,0,True,Medium
S105209,2020-21,2,65.33,0,True,Medium
S105210,2022-23,1,58.01,0,False,Medium
S105211,2021-22,2,76.17,0,True,High
S105212,2019-20,2,70.23,0,True,High
S105213,2021-22,2,61.45,3,True,Medium
S105214,2019-20,2,46.62,0,False,Low
S105215,2019-20,1,81.02,0,True,High
S105216,2021-22,2,74.07,0,True,High
S105217,2021-22,1,68.83,0,True,Medium
S105218,2021-22,1,30.0,0,False,Low
S105219,2019-20,1,64.43,0,True,Medium
S105220,2020-21,1,61.38,0,True,Medium
S105221,2019-20,2,55.72,2,False,Medium
S105222,2019-20,1,76.31,0,True,High
S105223,2019-20,1,75.72,1,True,High
S105224,2022-23,2,71.55,0,True,High
S105225,2020-21,2,80.57,0,True,High
S105226,2019-20,2,49.67,0,False,Low
S105227,2019-20,2,58.2,0,False,Medium
S105228,2022-23,1,66.12,0,True,Medium
S105229,2019-20,2,55.67,0,False,Medium
S105230,2020-21,2,75.91,3,True,High
S105231,2019-20,1,57.17,1,False,Medium
S105232,2020-21,1,84.48,0,True,High
S105233,2020-21,2,51.03,0,False,Medium
S105234,2021-22,1,95.0,0,True,High
S105235,2022-23,2,95.0,0,True,High
S105236,2022-23,2,63.58,1,True,Medium
S105237,2022-23,1,82.19,2,True,High
S105238,2021-22,1,58.99,0,False,Medium
S105239,2021-22,1,80.2,0,True,High
S105240,2020-21,1,62.36,0,True,Medium
S105241,2022-23,2,45.72,1,False,Low
S105242,2021-22,2,30.0,0,False,Low
S105243,2021-22,1,60.97,3,True,Medium
S105244,2021-22,2,69.19,1,True,Medium
S105245,2020-21,1,84.95,3,True,High
S105246,2019-20,2,65.55,0,True,Medium
S105247,2021-22,2,80.04,0,True,High
S105248,2021-22,2,58.19,1,False,Medium
S105249,2021-22,2,59.94,1,False,Medium
S105250,2022-23,2,80.81,0,True,High
S105251,2022-23,2,30.0,3,False,Low
S105252,2021-22,1,65.19,2,True,Medium
S105253,2020-21,1,59.0,0,False,Medium
S105254,2019-20,1,85.41,0,True,High
S105255,2022-23,2,57.08,0,False,Medium
S105256,2019-20,1,72.75,2,True,High
S105257,2021-22,2,78.82,1,True,High
S105258,2022-23,2,42.61,0,False,Low
S105259,2019-20,2,62.91,0,True,Medium
S105260,2021-22,1,58.53,0,False,Medium
S105261,2022-23,2,79.19,0,True,High
S105262,2021-22,2,75.13,0,True,High
S105263,2022-23,1,61.5,1,True,Medium
S105264,2019-20,1,49.29,1,False,Low
S105265,2019-20,1,80.57,0,True,High
S105266,2022-23,2,63.99,1,True,Medium
S105267,2020-21,2,40.72,0,False,Low
S105268,2021-22,1,42.01,0,False,Low
S105269,2019-20,2,71.56,1,True,High
S105270,2020-21,2,45.86,0,False,Low
S105271,2022-23,2,92.89,0,True,High
S105272,2019-20,1,50.94,0,False,Medium
S105273,2019-20,2,64.99,0,True,Medium
S105274,2021-22,1,67.39,2,True,Medium
S105275,2020-21,1,54.06,0,False,Medium
S105276,2021-22,1,31.4,0,False,Low
S105277,2022-23,2,67.86,2,True,Medium
S105278,2019-20,2,53.7,0,False,Medium
S105279,2020-21,2,66.75,0,True,Medium
S105280,2021-22,1,63.17,0,True,Medium
S105281,2020-21,1,68.95,2,True,Medium
S105282,2022-23,2,88.43,1,True,High
S105283,2019-20,2,56.81,0,False,Medium
S105284,2020-21,1,57.97,1,False,Medium
S105285,2022-23,2,40.01,0,False,Low
S105286,2022-23,1,62.07,0,True,Medium
S105287,2019-20,1,71.15,1,True,High
S105288,2021-22,1,57.75,0,False,Medium
S105289,2019-20,1,71.25,1,True,High
S105290,2019-20,2,62.34,0,True,Medium
S105291,2020-21,1,45.47,0,False,Low
S105292,2020-21,1,69.68,0,True,Medium
S105293,2021-22,2,61.91,0,True,Medium
S105294,2022-23,1,66.84,0,True,Medium
S105295,2020-21,1,56.5,0,False,Medium
S105296,2021-22,1,55.17,1,False,Medium
S105297,2019-20,1,67.36,0,True,Medium
S105298,2022-23,2,61.54,0,True,Medium
S105299,2019-20,2,90.86,0,True,High
S105300,2022-23,2,76.98,0,True,High
S105301,2020-21,2,73.18,2,True,High
S105302,2019-20,1,62.34,0,True,Medium
S105303,2019-20,1,34.61,2,False,Low
S105304,2022-23,2,52.89,1,False,Medium
S105305,2021-22,1,55.29,0,False,Medium
S105306,2022-23,2,60.88,2,True,Medium
S105307,2020-21,1,64.5,1,True,Medium
S105308,2021-22,2,74.84,2,True,High
S105309,2019-20,2,69.1,0,True,Medium
S105310,2019-20,2,82.39,0,True,High
S105311,2019-20,2,60.32,0,True,Medium
S105312,2020-21,1,68.86,0,True,Medium
S105313,2019-20,1,70.16,2,True,High
S105314,2019-20,1,68.69,1,True,Medium
S105315,2021-22,2,84.23,1,True,High
S105316,2020-21,2,77.06,2,True,High
S105317,2019-20,1,45.21,3,False,Low
S105318,2021-22,1,63.29,0,True,Medium
S105319,2019-20,1,64.79,1,True,Medium
S105320,2021-22,1,95.0,0,True,High
S105321,2019-20,2,60.05,0,True,Medium
S105322,2020-21,2,50.26,3,False,Medium
S105323,2022-23,1,71.57,2,True,High
S105324,2020-21,1,72.45,1,True,High
S105325,2021-22,1,63.89,0,True,Medium
S105326,2019-20,2,61.7,1,True,Medium
S105327,2020-21,1,79.23,0,True,High
S105328,2019-20,2,52.2,0,False,Medium
S105329,2020-21,2,59.89,0,False,Medium
S105330,2021-22,1,57.17,0,False,Medium
S105331,2022-23,1,81.41,0,True,High
S105332,2020-21,1,69.28,1,True,Medium
S105333,2019-20,2,49.03,0,False,Low
S105334,2019-20,1,50.53,1,False,Medium
S105335,2019-20,1,93.1,0,True,High
S105336,2021-22,2,81.25,0,True,High
S105337,2021-22,2,77.62,0,True,High
S105338,2022-23,2,65.18,1,True,Medium
S105339,2019-20,1,87.63,1,True,High
S105340,2022-23,2,48.45,0,False,Low
S105341,2019-20,2,76.29,0,True,High
S105342,2020-21,2,58.35,1,False,Medium
S105343,2020-21,2,61.27,0,True,Medium
S105344,2020-21,2,75.89,0,True,High
S105345,2019-20,1,62.85,0,True,Medium
S105346,2020-21,2,58.48,0,False,Medium
S105347,2019-20,2,57.57,0,False,Medium
S105348,2022-23,2,35.2,0,False,Low
S105349,2021-22,1,76.45,0,True,High
S105350,2020-21,1,49.9,0,False,Low
S105351,2019-20,2,92.88,0,True,High
S105352,2019-20,2,60.69,2,True,Medium
S105353,2022-23,2,84.64,0,True,High
S105354,2022-23,2,37.86,0,False,Low
S105355,2021-22,1,75.97,0,True,High
S105356,2022-23,1,79.83,0,True,High
S105357,2021-22,1,84.55,1,True,High
S105358,2021-22,2,42.08,0,False,Low
S105359,2022-23,2,54.46,2,False,Medium
S105360,2021-22,1,73.65,1,True,High
S105361,2020-21,1,67.23,2,True,Medium
S105362,2021-22,2,69.4,0,True,Medium
S105363,2019-20,1,59.6,0,False,Medium
S105364,2019-20,1,88.26,0,True,High
S105365,2019-20,1,95.0,1,True,High
S105366,2022-23,1,66.56,0,True,Medium
S105367,2019-20,1,71.8,1,True,High
S105368,2022-23,2,65.84,0,True,Medium
S105369,2019-20,2,84.26,0,True,High
S105370,2021-22,2,77.44,0,True,High
S105371,2022-23,2,49.0,0,False,Low
S105372,2019-20,1,55.81,0,False,Medium
S105373,2021-22,2,49.86,0,False,Low
S105374,2022-23,1,95.0,0,True,High
S105375,2021-22,1,74.53,1,True,High
S105376,2021-22,2,56.06,0,False,Medium
S105377,2021-22,2,54.87,0,False,Medium
S105378,2022-23,2,77.08,0,True,High
S105379,2022-23,2,78.57,2,True,High
S105380,2020-21,1,76.97,0,True,High
S105381,2020-21,1,58.62,3,False,Medium
S105382,2020-21,1,69.59,0,True,Medium
S105383,2020-21,2,66.66,3,True,Medium
S105384,2022-23,2,50.96,0,False,Medium
S105385,2020-21,1,51.1,0,False,Medium
S105386,2019-20,1,71.18,1,True,High
S105387,2020-21,2,67.95,3,True,Medium
S105388,2019-20,2,73.3,2,True,High
S105389,2019-20,1,76.87,0,True,High
