student_id,family_income_band,parental_education,access_to_internet,working_part_time,scholarship_status
S104933,Low,High School,True,False,True
S104934,Middle,Post Graduate,True,False,True
S104935,Low,Post Graduate,True,False,True
S104936,Low,Post Graduate,True,False,False
S104937,Middle,No Formal Education,False,False,False
S104938,Middle,High School,True,False,True
S104939,Low,Post Graduate,True,False,False
S104940,Low,Graduate,True,False,False
S104941,Middle,Graduate,False,True,False
S104942,Middle,High School,True,False,False
S104943,Low,Post Graduate,True,False,False
S104944,Low,No Formal Education,True,False,False
S104945,Low,Post Graduate,True,False,True
S104946,High,High School,False,False,True
S104947,Middle,No Formal Education,False,False,False
S104948,Low,Graduate,True,True,False
S104949,Middle,Post Graduate,True,False,True
S104950,High,Post Graduate,False,False,False
S104951,Low,Graduate,True,False,False
S104952,Middle,High School,True,False,True
S104953,High,No Formal Education,True,False,True
S104954,Low,Graduate,True,False,True
S104955,High,No Formal Education,False,False,False
S104956,Middle,High School,True,False,False
S104957,Middle,No Formal Education,False,False,False
S104958,High,No Formal Education,True,False,True
S104959,Low,Post Graduate,True,False,False
S104960,Middle,Graduate,True,False,False
S104961,High,No Formal Education,False,True,True
S104962,Middle,No Formal Education,True,False,False
S104963,Low,Graduate,True,True,True
S104964,Middle,Graduate,True,True,False
S104965,Low,High School,True,False,True
S104966,Middle,Graduate,True,False,True
S104967,Middle,No Formal Education,False,False,False
S104968,Middle,Post Graduate,True,False,False
S104969,Middle,High School,False,False,True
S104970,Low,Graduate,True,True,False
S104971,Low,Graduate,True,True,False
S104972,High,Graduate,True,False,False
S104973,Low,High School,False,False,False
S104974,Low,High School,False,False,False
S104975,High,Graduate,True,False,False
S104976,Middle,High School,False,False,False
S104977,Middle,Post Graduate,True,True,False
S104978,Low,No Formal Education,True,False,False
S104979,Low,Post Graduate,True,False,True
S104980,Middle,No Formal Education,True,True,True
S104981,Middle,High School,True,False,False
S104982,High,Graduate,True,True,False
S104983,Middle,High School,True,False,True
S104984,Low,Post Graduate,True,True,False
S104985,Low,Post Graduate,True,False,False
S104986,Low,High School,False,False,False
S104987,Low,Graduate,True,False,True
S104988,Middle,Graduate,True,False,True
S104989,Low,No Formal Education,False,False,True
S104990,Low,Post Graduate,False,False,True
S104991,High,No Formal Education,False,False,True
S104992,Middle,High School,True,False,True
S104993,Low,No Formal Education,True,False,True
S104994,Low,Graduate,True,False,False
S104995,High,Post Graduate,True,False,False
S104996,High,Graduate,True,False,False
S104997,Middle,No Formal Education,True,False,True
S104998,Middle,High School,True,False,True
S104999,Middle,No Formal Education,False,False,False
S105000,High,Graduate,True,False,False
S105001,Low,Post Graduate,False,False,False
S105002,High,No Formal Education,False,True,False
S105003,High,Post Graduate,False,False,False
S105004,Low,Post Graduate,True,False,False
S105005,Low,No Formal Education,True,True,False
S105006,Middle,Graduate,True,False,False
S105007,Low,High School,True,False,True
S105008,Low,Graduate,False,False,False
S105009,High,No Formal Education,True,False,True
S105010,Middle,Post Graduate,False,False,False
S105011,Middle,Graduate,False,True,False
S105012,Low,High School,True,False,False
S105013,Middle,Post Graduate,True,False,True
S105014,Middle,High School,True,True,True
S105015,Low,Post Graduate,True,False,True
S105016,Low,High School,True,False,True
S105017,Low,High School,False,False,True
S105018,Low,No Formal Education,True,True,False
S105019,High,No Formal Education,True,False,False
S105020,Low,Post Graduate,True,True,True
S105021,Low,No Formal Education,True,False,False
S105022,Middle,No Formal Education,False,False,True
S105023,Middle,High School,False,False,False
S105024,Low,Post Graduate,True,True,False
S105025,Middle,High School,False,False,False
S105026,Low,No Formal Education,True,True,False
S105027,Low,No Formal Education,True,False,False
S105028,Low,Graduate,True,False,False
S105029,Low,High School,True,False,False
S105030,Low,No Formal Education,True,False,False
S105031,Middle,Post Graduate,False,True,True
S105032,Low,Post Graduate,True,True,False
S105033,Low,No Formal Education,False,False,False
S105034,Middle,No Formal Education,True,False,False
S105035,Middle,No Formal Education,False,True,False
S105036,Low,Post Graduate,False,False,False
S105037,Low,No Formal Education,True,False,False
S105038,Middle,High School,True,True,False
S105039,Low,Graduate,False,False,False
S105040,Middle,Graduate,True,False,False
S105041,Low,Graduate,True,False,False
S105042,High,High School,False,False,False
S105043,Middle,No Formal Education,False,True,True
S105044,Middle,Graduate,False,False,True
S105045,Low,Post Graduate,False,True,True
S105046,Middle,No Formal Education,True,False,False
S105047,Middle,Post Graduate,True,False,False
S105048,Low,Graduate,True,True,False
S105049,High,High School,True,False,False
S105050,High,Graduate,True,True,False
S105051,Low,Graduate,False,False,False
S105052,High,No Formal Education,True,False,True
S105053,Middle,No Formal Education,True,False,True
S105054,Middle,Graduate,True,False,False
S105055,Low,High School,True,False,True
S105056,Low,Post Graduate,True,False,True
S105057,High,Post Graduate,False,False,True
S105058,Middle,High School,True,False,True
S105059,Middle,No Formal Education,False,True,False
S105060,Middle,Graduate,True,True,False
S105061,Middle,Graduate,True,False,True
S105062,Low,Graduate,True,False,False
S105063,Low,Post Graduate,True,False,True
S105064,High,High School,True,True,True
S105065,High,High School,False,False,False
S105066,High,Graduate,False,False,False
S105067,Low,Graduate,False,True,False
S105068,Middle,High School,False,False,False
S105069,Middle,Post Graduate,False,True,False
S105070,Middle,No Formal Education,True,False,False
S105071,Middle,Graduate,True,False,False
S105072,Low,High School,True,False,True
S105073,Low,Post Graduate,True,True,False
S105074,Low,No Formal Education,True,True,True
S105075,Low,High School,False,True,True
S105076,Low,Graduate,True,False,False
S105077,High,High School,True,True,False
S105078,Low,Post Graduate,False,False,True
S105079,Middle,Graduate,True,False,False
S105080,High,High School,True,False,False
S105081,Middle,High School,True,True,False
S105082,Low,Graduate,True,True,False
S105083,Low,Graduate,True,True,False
S105084,Middle,Post Graduate,False,False,False
S105085,Low,Graduate,False,False,False
S105086,High,Post Graduate,True,False,False
S105087,Middle,High School,True,True,False
S105088,Middle,Graduate,True,True,False
S105089,Middle,Post Graduate,False,False,False
S105090,High,High School,True,True,False
S105091,Middle,No Formal Education,True,False,False
S105092,Middle,High School,False,True,False
S105093,High,Graduate,False,False,False
S105094,High,Post Graduate,False,True,True
S105095,Low,No Formal Education,True,False,False
S105096,Low,Post Graduate,True,False,False
S105097,Low,Post Graduate,True,False,True
S105098,Low,No Formal Education,True,False,False
S105099,High,No Formal Education,True,False,True
S105100,Low,Post Graduate,False,True,False
S105101,Low,Graduate,True,False,False
S105102,Low,No Formal Education,True,False,False
S105103,High,Graduate,False,False,True
S105104,High,No Formal Education,False,False,True
S105105,Middle,Post Graduate,True,False,True
S105106,Middle,No Formal Education,True,False,True
S105107,Middle,Post Graduate,False,False,True
S105108,Middle,No Formal Education,True,False,False
S105109,Low,No Formal Education,True,False,True
S105110,Middle,No Formal Education,False,False,False
S105111,Middle,High School,True,True,False
S105112,Middle,No Formal Education,False,False,False
S105113,Middle,High School,True,True,False
S105114,High,Graduate,True,True,False
S105115,Middle,Graduate,True,False,False
S105116,Middle,No Formal Education,True,False,False
S105117,High,Graduate,True,False,False
S105118,Low,No Formal Education,True,False,False
S105119,Low,High School,True,True,False
S105120,Middle,Graduate,False,False,False
S105121,Middle,Post Graduate,True,False,False
S105122,Low,No Formal Education,True,False,True
S105123,Middle,No Formal Education,True,False,False
S105124,High,Graduate,False,False,False
S105125,Middle,Graduate,False,False,True
S105126,Middle,Graduate,True,False,True
S105127,Low,No Formal Education,False,False,False
S105128,High,Post Graduate,True,False,False
S105129,Middle,No Formal Education,True,False,True
S105130,Middle,No Formal Education,True,False,False
S105131,Middle,High School,False,False,False
S105132,Low,No Formal Education,True,False,False
S105133,Low,No Formal Education,False,False,True
S105134,Low,No Formal Education,False,False,False
S105135,Low,Post Graduate,True,False,False
S105136,Middle,Graduate,True,False,False
S105137,Middle,No Formal Education,True,False,False
S105138,Low,High School,False,False,False
S105139,Middle,High School,True,False,False
S105140,Low,Graduate,True,False,False
S105141,Middle,High School,True,False,False
S105142,Low,High School,True,False,True
S105143,Middle,Post Graduate,False,False,False
S105144,Middle,No Formal Education,True,False,False
S105145,Low,No Formal Education,True,False,False
S105146,Middle,No Formal Education,True,False,False
S105147,Middle,No Formal Education,True,True,False
S105148,Middle,No Formal Education,True,False,False
S105149,Low,High School,True,True,False
S105150,Low,Post Graduate,True,False,True
S105151,Middle,No Formal Education,True,False,False
S105152,High,High School,True,True,True
S105153,Middle,Graduate,True,True,False
S105154,Low,High School,False,False,False
S105155,Middle,Post Graduate,True,False,True
S105156,Low,No Formal Education,True,False,True
S105157,High,No Formal Education,True,False,False
S105158,High,No Formal Education,False,True,False
S105159,Middle,Post Graduate,True,True,False
S105160,High,Graduate,True,False,False
S105161,Low,Graduate,False,False,False
S105162,Low,High School,True,True,False
S105163,Low,High School,False,True,False
S105164,Middle,No Formal Education,True,False,False
S105165,Middle,No Formal Education,False,False,True
S105166,Low,No Formal Education,True,False,False
S105167,Low,High School,False,True,False
S105168,High,No Formal Education,False,True,False
S105169,Low,High School,True,False,True
S105170,Low,High School,False,False,False
S105171,Low,Post Graduate,False,False,True
S105172,Low,No Formal Education,True,True,False
S105173,Low,No Formal Education,False,True,False
S105174,Middle,High School,True,False,False
S105175,Middle,High School,True,False,False
S105176,Middle,High School,True,False,True
S105177,Middle,Post Graduate,False,False,False
S105178,High,Post Graduate,False,False,False
S105179,Low,High School,False,False,True
S105180,Low,Post Graduate,True,False,True
S105181,Low,Post Graduate,False,False,False
S105182,Middle,Graduate,True,False,False
S105183,Low,No Formal Education,True,False,True
S105184,Middle,High School,True,False,True
S105185,Middle,Graduate,False,False,False
S105186,Middle,Graduate,True,False,False
S105187,Low,Post Graduate,True,False,False
S105188,Middle,High School,True,False,False
S105189,High,Post Graduate,True,False,False
S105190,Low,Graduate,True,False,True
S105191,Low,Graduate,True,True,True
S105192,Low,Graduate,True,False,False
S105193,Middle,No Formal Education,True,False,False
S105194,High,High School,False,False,False
S105195,Low,No Formal Education,True,False,False
S105196,Middle,Graduate,True,False,False
S105197,High,Graduate,False,False,False
S105198,Middle,Graduate,True,False,False
S105199,Low,No Formal Education,True,False,False
S105200,High,Post Graduate,True,False,True
S105201,Low,High School,True,True,True
S105202,Low,Post Graduate,True,False,True
S105203,High,Post Graduate,True,False,True
S105204,Low,Graduate,True,False,True
S105205,High,No Formal Education,True,False,True
S105206,Low,Post Graduate,False,False,False
S105207,High,No Formal Education,True,False,False
