student_id,gender,date_of_birth,region,school_id,grade_level,enrollment_year,program_type
S104945,Female,2008-08-08,West,SCH_20,7,2019,Commerce
S104946,Male,2004-11-25,North,SCH_2,8,2023,Science
S104947,Female,2004-01-17,West,SCH_4,7,2023,Science
S104948,Male,2002-06-04,South,SCH_18,8,2022,Arts
S104949,Male,2001-01-31,Central,SCH_1,10,2019,Commerce
S104950,Female,2004-03-18,Central,SCH_11,9,2022,Science
S104951,Female,2005-09-04,West,SCH_3,11,2023,Science
S104952,Male,2000-11-08,Central,SCH_8,9,2020,Arts
S104953,Female,2005-12-13,Central,SCH_5,12,2020,Commerce
S104954,Male,2004-05-07,West,SCH_20,8,2021,Science
S104955,Male,2003-05-06,West,SCH_5,9,2023,Science
S104956,Female,2002-03-21,South,SCH_11,6,2023,Science
S104957,Male,2006-02-13,East,SCH_12,10,2022,Science
S104958,Male,2007-07-08,North,SCH_9,11,2021,Commerce
S104959,Female,2007-10-28,West,SCH_13,11,2021,Arts
S104960,Female,2007-07-26,West,SCH_20,12,2019,Commerce
S104961,Male,2005-07-25,Central,SCH_3,11,2022,Arts
S104962,Female,2004-02-16,South,SCH_13,10,2020,Science
S104963,Female,2001-03-25,Central,SCH_11,9,2019,Commerce
S104964,Female,2007-01-14,West,SCH_11,11,2021,Arts
S104965,Female,2005-03-09,West,SCH_20,11,2020,Arts
S104966,Male,2003-10-09,Central,SCH_7,8,2023,Science
S104967,Male,2008-04-21,West,SCH_17,6,2022,Arts
S104968,Male,2007-05-29,East,SCH_16,8,2021,Arts
S104969,Female,2001-08-19,North,SCH_14,9,2023,Arts
S104970,Female,2005-11-17,North,SCH_1,10,2021,Science
S104971,Female,2001-09-07,North,SCH_11,10,2020,Commerce
S104972,Female,2002-08-05,East,SCH_13,8,2019,Science
S104973,Female,2004-04-30,West,SCH_1,7,2020,Arts
S104974,Female,2001-07-09,Central,SCH_2,8,2022,Arts
S104975,Female,2000-10-04,South,SCH_9,7,2022,Commerce
S104976,Male,2005-07-06,West,SCH_13,12,2021,Arts
S104977,Male,2001-05-05,East,SCH_5,8,2020,Commerce
S104978,Female,2000-09-11,East,SCH_9,7,2019,Arts
S104979,Female,2006-08-25,North,SCH_13,7,2022,Arts
S104980,Female,2002-06-10,West,SCH_5,11,2019,Science
S104981,Male,2001-06-25,North,SCH_15,12,2023,Science
S104982,Male,2003-07-11,South,SCH_7,11,2021,Commerce
S104983,Female,2004-06-21,North,SCH_14,7,2019,Science
S104984,Female,2002-04-04,South,SCH_16,7,2021,Commerce
S104985,Male,2008-01-05,East,SCH_6,6,2023,Science
S104986,Male,2003-09-14,North,SCH_2,7,2019,Commerce
S104987,Male,2008-09-21,North,SCH_16,11,2019,Arts
S104988,Male,2000-10-07,Central,SCH_19,7,2023,Commerce
S104989,Female,2003-07-22,East,SCH_5,10,2020,Science
S104990,Male,2002-02-11,Central,SCH_4,6,2019,Commerce
S104991,Male,2007-11-30,South,SCH_14,7,2019,Science
S104992,Female,2007-07-29,South,SCH_6,11,2022,Arts
S104993,Male,2000-11-23,East,SCH_8,11,2020,Science
S104994,Male,2006-03-08,South,SCH_3,9,2019,Arts
S104995,Male,2007-08-06,East,SCH_4,11,2023,Arts
S104996,Female,2002-07-11,South,SCH_1,6,2021,Science
S104997,Male,2001-07-05,West,SCH_2,11,2023,Arts
S104998,Female,2005-09-04,North,SCH_13,10,2020,Science
S104999,Female,2005-09-05,West,SCH_9,8,2022,Commerce
S105000,Male,2001-12-02,East,SCH_12,10,2022,Arts
S105001,Male,2008-08-20,East,SCH_10,12,2022,Commerce
S105002,Male,2005-04-03,West,SCH_10,10,2023,Commerce
S105003,Male,2007-06-22,North,SCH_18,6,2021,Science
S105004,Female,2006-09-26,North,SCH_12,6,2021,Science
S105005,Male,2000-06-15,Central,SCH_16,9,2019,Arts
S105006,Male,2000-06-17,South,SCH_6,11,2021,Science
S105007,Male,2000-08-16,Central,SCH_10,9,2021,Commerce
S105008,Female,2005-06-25,North,SCH_15,6,2019,Commerce
S105009,Male,2001-01-01,West,SCH_9,11,2023,Commerce
S105010,Male,2001-06-11,South,SCH_2,6,2023,Arts
S105011,Female,2002-03-01,West,SCH_18,6,2020,Science
S105012,Female,2001-06-07,Central,SCH_12,8,2023,Commerce
S105013,Male,2002-12-31,East,SCH_3,10,2022,Arts
S105014,Male,2004-07-26,West,SCH_7,9,2022,Science
S105015,Male,2005-11-23,Central,SCH_9,9,2020,Science
S105016,Male,2007-08-11,Central,SCH_8,7,2021,Commerce
S105017,Male,2005-03-23,Central,SCH_6,12,2020,Arts
S105018,Female,2008-03-31,East,SCH_1,8,2019,Commerce
S105019,Female,2003-07-29,East,SCH_14,6,2020,Commerce
S105020,Male,2000-05-12,East,SCH_16,6,2020,Arts
S105021,Male,2007-01-25,South,SCH_16,8,2022,Commerce
S105022,Female,2008-04-10,East,SCH_4,11,2019,Arts
S105023,Male,2006-05-05,East,SCH_6,9,2019,Arts
S105024,Male,2007-06-13,East,SCH_15,6,2020,Commerce
S105025,Male,2004-06-30,West,SCH_8,12,2019,Commerce
S105026,Male,2007-10-09,East,SCH_1,7,2019,Science
S105027,Male,2005-03-03,South,SCH_13,9,2023,Science
S105028,Female,2004-11-05,Central,SCH_18,10,2019,Arts
S105029,Male,2000-01-18,West,SCH_18,12,2021,Arts
S105030,Male,2004-11-12,North,SCH_13,8,2019,Arts
S105031,Male,2000-04-26,East,SCH_14,9,2022,Science
S105032,Female,2002-03-08,Central,SCH_11,10,2023,Commerce
S105033,Female,2008-10-20,Central,SCH_7,7,2022,Commerce
S105034,Female,2007-02-11,West,SCH_18,11,2022,Science
S105035,Female,2008-02-24,North,SCH_4,8,2021,Commerce
S105036,Male,2004-09-07,South,SCH_17,11,2023,Commerce
S105037,Female,2002-01-22,Central,SCH_19,12,2020,Commerce
S105038,Male,2006-10-05,Central,SCH_14,6,2019,Science
S105039,Male,2003-10-24,Central,SCH_10,11,2021,Arts
S105040,Female,2007-05-17,Central,SCH_6,6,2021,Commerce
S105041,Female,2007-02-18,West,SCH_18,12,2020,Commerce
S105042,Female,2005-09-28,North,SCH_4,10,2021,Arts
S105043,Female,2001-11-08,Central,SCH_11,9,2020,Commerce
S105044,Female,2000-04-15,South,SCH_13,7,2020,Commerce
S105045,Male,2008-12-31,South,SCH_8,10,2020,Arts
S105046,Female,2001-10-19,East,SCH_10,7,2021,Science
S105047,Female,2005-04-30,Central,SCH_11,11,2020,Science
S105048,Female,2003-12-19,Central,SCH_3,7,2021,Commerce
S105049,Male,2002-12-31,Central,SCH_15,11,2023,Commerce
S105050,Female,2002-09-14,Central,SCH_8,7,2020,Arts
S105051,Male,2007-11-29,Central,SCH_20,8,2021,Arts
S105052,Female,2004-12-13,South,SCH_18,10,2021,Commerce
S105053,Female,2004-11-17,North,SCH_1,8,2021,Commerce
S105054,Male,2001-03-21,North,SCH_8,9,2019,Science
S105055,Female,2005-05-02,East,SCH_3,9,2019,Science
S105056,Male,2008-12-01,South,SCH_1,6,2020,Science
S105057,Male,2005-10-18,Central,SCH_20,6,2023,Science
S105058,Male,2005-06-20,North,SCH_16,6,2020,Arts
S105059,Female,2006-01-06,West,SCH_9,12,2022,Science
S105060,Female,2002-02-12,West,SCH_17,9,2022,Science
S105061,Female,2004-04-10,West,SCH_16,7,2023,Commerce
S105062,Male,2004-08-02,Central,SCH_6,11,2023,Science
S105063,Female,2003-01-27,Central,SCH_7,12,2023,Commerce
S105064,Male,2003-07-25,East,SCH_16,7,2019,Commerce
S105065,Female,2004-05-05,East,SCH_8,10,2019,Science
S105066,Male,2004-08-13,East,SCH_10,9,2022,Science
S105067,Male,2002-08-01,West,SCH_14,11,2023,Commerce
S105068,Male,2001-03-30,Central,SCH_11,11,2021,Arts
S105069,Female,2003-02-01,West,SCH_2,11,2022,Commerce
S105070,Male,2002-08-03,East,SCH_12,6,2023,Arts
S105071,Male,2001-08-23,Central,SCH_20,11,2021,Arts
S105072,Male,2007-05-24,South,SCH_20,11,2023,Science
S105073,Male,2001-12-25,North,SCH_13,9,2020,Science
S105074,Male,2006-03-30,North,SCH_15,7,2021,Science
S105075,Male,2003-11-18,East,SCH_12,12,2020,Science
S105076,Female,2004-03-04,West,SCH_13,12,2019,Commerce
S105077,Female,2000-09-07,South,SCH_8,7,2022,Arts
S105078,Male,2004-03-24,Central,SCH_16,8,2023,Commerce
S105079,Female,2000-03-19,West,SCH_3,8,2022,Arts
S105080,Female,2008-07-20,East,SCH_13,10,2023,Commerce
S105081,Male,2002-06-16,West,SCH_12,9,2020,Arts
S105082,Male,2008-02-16,East,SCH_19,8,2021,Science
S105083,Male,2002-02-19,North,SCH_2,8,2021,Arts
S105084,Female,2000-08-13,North,SCH_1,9,2023,Science
S105085,Male,2002-12-10,West,SCH_8,7,2020,Arts
S105086,Female,2003-04-24,South,SCH_9,10,2023,Commerce
S105087,Male,2002-11-23,Central,SCH_8,10,2023,Arts
S105088,Female,2002-03-13,East,SCH_17,10,2023,Commerce
S105089,Male,2002-01-11,Central,SCH_9,8,2021,Commerce
S105090,Male,2005-12-18,North,SCH_6,7,2023,Science
S105091,Female,2008-05-28,South,SCH_15,10,2021,Arts
S105092,Female,2007-05-03,South,SCH_13,9,2019,Commerce
S105093,Female,2007-11-25,Central,SCH_12,10,2020,Arts
S105094,Female,2007-09-07,North,SCH_13,12,2019,Science
S105095,Female,2001-12-04,Central,SCH_7,6,2023,Science
S105096,Female,2006-12-19,West,SCH_18,7,2021,Arts
S105097,Male,2003-11-27,South,SCH_14,6,2020,Commerce
S105098,Female,2006-06-28,South,SCH_11,7,2022,Commerce
S105099,Male,2008-12-25,West,SCH_14,11,2020,Commerce
S105100,Male,2001-09-06,North,SCH_17,9,2020,Arts
S105101,Female,2000-11-24,South,SCH_2,11,2023,Commerce
S105102,Male,2003-10-27,East,SCH_19,8,2019,Commerce
S105103,Female,2004-01-23,East,SCH_16,8,2019,Commerce
S105104,Female,2000-05-12,North,SCH_10,11,2022,Science
S105105,Male,2002-04-14,West,SCH_8,7,2023,Commerce
S105106,Male,2007-05-22,Central,SCH_5,10,2020,Arts
S105107,Female,2000-04-30,North,SCH_7,6,2019,Arts
S105108,Female,2007-04-07,Central,SCH_13,9,2019,Commerce
S105109,Male,2004-01-15,North,SCH_16,10,2021,Arts
S105110,Male,2002-08-22,East,SCH_5,8,2020,Arts
S105111,Male,2000-05-08,West,SCH_16,10,2023,Commerce
S105112,Male,2008-08-28,East,SCH_15,11,2019,Science
S105113,Female,2004-05-17,West,SCH_9,11,2023,Commerce
S105114,Female,2005-09-07,Central,SCH_12,12,2020,Arts
S105115,Female,2007-08-01,North,SCH_8,12,2020,Arts
S105116,Female,2004-03-27,South,SCH_13,6,2019,Commerce
S105117,Male,2000-11-28,South,SCH_5,8,2022,Arts
S105118,Male,2003-02-27,West,SCH_14,7,2023,Science
S105119,Female,2003-08-09,West,SCH_16,9,2023,Commerce
S105120,Female,2003-04-11,East,SCH_11,11,2021,Arts
S105121,Female,2008-03-10,South,SCH_20,9,2020,Science
S105122,Female,2008-06-22,East,SCH_12,8,2020,Arts
S105123,Female,2008-09-05,Central,SCH_15,7,2019,Science
S105124,Female,2003-11-30,South,SCH_12,12,2019,Arts
S105125,Female,2000-12-21,Central,SCH_9,11,2019,Commerce
S105126,Female,2000-05-18,North,SCH_1,6,2021,Arts
S105127,Female,2004-03-06,East,SCH_3,9,2022,Commerce
S105128,Male,2003-04-12,West,SCH_12,8,2019,Science
S105129,Female,2000-01-29,South,SCH_20,9,2019,Science
S105130,Male,2002-07-19,East,SCH_13,12,2019,Arts
S105131,Male,2006-12-18,West,SCH_6,12,2021,Commerce
S105132,Female,2002-10-10,North,SCH_10,7,2023,Commerce
S105133,Female,2007-05-26,South,SCH_10,6,2022,Science
S105134,Male,2002-04-07,Central,SCH_16,12,2023,Science
S105135,Male,2000-12-16,North,SCH_1,7,2020,Arts
S105136,Female,2007-02-14,West,SCH_16,12,2020,Science
S105137,Male,2005-07-17,South,SCH_4,11,2019,Science
S105138,Female,2000-10-25,South,SCH_6,10,2023,Commerce
S105139,Female,2004-10-09,North,SCH_19,7,2021,Commerce
S105140,Female,2005-02-08,South,SCH_2,7,2022,Commerce
S105141,Male,2003-04-30,West,SCH_18,9,2023,Science
S105142,Male,2004-08-22,North,SCH_10,12,2023,Arts
S105143,Female,2005-10-12,Central,SCH_4,7,2022,Arts
S105144,Male,2002-01-24,North,SCH_1,8,2023,Science
S105145,Male,2002-02-08,North,SCH_15,11,2023,Arts
S105146,Male,2003-05-23,Central,SCH_10,9,2022,Science
S105147,Male,2002-04-13,West,SCH_18,9,2021,Arts
S105148,Male,2006-01-22,East,SCH_16,10,2022,Science
S105149,Male,2005-03-21,East,SCH_13,11,2019,Commerce
S105150,Male,2004-04-13,Central,SCH_15,8,2019,Arts
S105151,Female,2003-05-03,West,SCH_2,11,2019,Commerce
S105152,Male,2001-05-20,South,SCH_20,7,2019,Commerce
S105153,Male,2003-09-19,Central,SCH_4,10,2020,Arts
S105154,Male,2007-10-11,East,SCH_1,8,2021,Science
S105155,Male,2007-11-20,West,SCH_7,10,2020,Commerce
S105156,Male,2003-12-31,North,SCH_11,11,2023,Commerce
S105157,Male,2007-12-15,West,SCH_10,6,2023,Science
S105158,Male,2003-11-17,West,SCH_1,11,2022,Science
S105159,Male,2007-10-24,East,SCH_11,7,2019,Arts
S105160,Female,2003-03-18,East,SCH_10,10,2022,Arts
S105161,Male,2002-01-30,South,SCH_14,6,2023,Science
S105162,Male,2002-04-12,South,SCH_14,7,2019,Commerce
S105163,Male,2003-11-29,Central,SCH_7,10,2021,Science
S105164,Male,2000-10-09,North,SCH_11,10,2023,Arts
S105165,Female,2001-01-13,South,SCH_4,11,2022,Commerce
S105166,Female,2000-07-16,East,SCH_2,12,2022,Commerce
S105167,Female,2008-05-20,West,SCH_7,10,2023,Arts
S105168,Female,2008-05-29,Central,SCH_19,10,2020,Commerce
S105169,Female,2001-07-09,South,SCH_14,9,2021,Science
S105170,Female,2000-12-21,West,SCH_19,12,2023,Arts
S105171,Female,2004-04-12,West,SCH_7,10,2023,Commerce
S105172,Female,2002-11-06,South,SCH_12,11,2022,Arts
S105173,Female,2007-05-10,North,SCH_3,9,2019,Commerce
S105174,Female,2001-01-13,North,SCH_15,9,2019,Science
S105175,Female,2001-11-10,Central,SCH_5,6,2019,Arts
S105176,Female,2006-12-28,North,SCH_8,7,2022,Commerce
S105177,Female,2004-11-14,Central,SCH_14,9,2019,Science
S105178,Female,2002-06-17,East,SCH_4,8,2023,Science
S105179,Female,2000-03-16,South,SCH_7,9,2020,Science
S105180,Female,2000-08-18,West,SCH_7,8,2020,Commerce
S105181,Male,2004-10-05,Central,SCH_18,12,2020,Commerce
S105182,Female,2002-08-19,North,SCH_14,6,2019,Science
S105183,Male,2006-06-07,Central,SCH_8,8,2020,Science
S105184,Female,2007-08-05,Central,SCH_12,6,2019,Science
S105185,Female,2006-03-12,North,SCH_10,6,2023,Science
S105186,Male,2008-11-03,North,SCH_14,6,2023,Science
S105187,Female,2005-10-17,South,SCH_9,8,2022,Commerce
S105188,Male,2001-01-27,West,SCH_6,8,2022,Arts
S105189,Male,2003-01-13,South,SCH_5,6,2021,Arts
S105190,Male,2000-09-23,South,SCH_1,12,2023,Arts
S105191,Female,2002-12-28,North,SCH_1,6,2019,Commerce
S105192,Female,2001-09-02,North,SCH_20,12,2021,Arts
S105193,Female,2003-10-02,West,SCH_17,7,2023,Arts
S105194,Male,2002-10-05,Central,SCH_11,12,2019,Arts
S105195,Male,2002-08-19,South,SCH_12,12,2023,Arts
S105196,Female,2007-08-07,West,SCH_3,12,2023,Science
S105197,Female,2001-11-03,South,SCH_6,6,2019,Commerce
S105198,Female,2006-10-06,Central,SCH_11,10,2023,Arts
S105199,Female,2008-11-19,South,SCH_13,7,2023,Science
S105200,Female,2004-08-27,East,SCH_11,7,2023,Arts
S105201,Male,2005-12-02,West,SCH_8,7,2022,Arts
S105202,Male,2006-03-17,North,SCH_10,10,2020,Arts
S105203,Male,2000-01-31,South,SCH_2,7,2023,Arts
S105204,Female,2003-09-28,West,SCH_14,7,2019,Arts
S105205,Male,2003-11-01,West,SCH_16,8,2023,Science
S105206,Male,2003-02-27,South,SCH_17,11,2022,Arts
S105207,Male,2001-09-08,North,SCH_11,8,2022,Science
S105208,Male,2001-06-22,North,SCH_2,6,2023,Arts
S105209,Male,2007-08-18,South,SCH_5,6,2021,Commerce
S105210,Female,2008-05-31,West,SCH_16,12,2020,Science
S105211,Male,2002-05-20,North,SCH_16,9,2019,Arts
S105212,Female,2000-04-10,South,SCH_2,11,2019,Science
S105213,Female,2008-07-26,South,SCH_16,10,2019,Arts
S105214,Female,2003-11-13,South,SCH_5,8,2019,Arts
S105215,Female,2007-07-02,West,SCH_8,6,2022,Science
S105216,Female,2002-07-29,North,SCH_20,10,2020,Arts
S105217,Male,2000-12-06,West,SCH_14,7,2023,Arts
S105218,Male,2007-12-18,East,SCH_10,10,2023,Arts
S105219,Female,2002-11-09,North,SCH_2,8,2021,Arts
S105220,Female,2000-02-07,West,SCH_3,11,2023,Arts
S105221,Female,2001-10-21,North,SCH_18,9,2020,Arts
S105222,Male,2005-07-26,East,SCH_2,12,2023,Science
S105223,Female,2004-04-09,Central,SCH_9,8,2022,Commerce
S105224,Male,2004-07-14,South,SCH_2,12,2023,Arts
S105225,Female,2008-02-23,West,SCH_7,11,2019,Science
S105226,Male,2002-11-15,East,SCH_7,6,2019,Commerce
S105227,Female,2001-03-29,East,SCH_14,12,2019,Science
S105228,Male,2004-08-31,North,SCH_5,6,2019,Commerce
S105229,Female,2003-09-08,North,SCH_8,10,2022,Commerce
S105230,Male,2007-08-16,South,SCH_18,8,2022,Commerce
S105231,Male,2002-03-29,North,SCH_6,6,2022,Science
S105232,Male,2002-02-11,West,SCH_14,7,2023,Commerce
S105233,Male,2000-01-13,West,SCH_18,7,2019,Arts
S105234,Male,2008-02-10,West,SCH_17,9,2021,Arts
S105235,Male,2002-07-09,Central,SCH_9,10,2021,Commerce
S105236,Male,2002-04-04,West,SCH_13,6,2019,Commerce
S105237,Female,2006-08-15,North,SCH_16,9,2020,Arts
S105238,Female,2003-08-07,North,SCH_10,7,2023,Science
S105239,Female,2006-07-07,West,SCH_10,9,2021,Science
S105240,Female,2006-04-27,East,SCH_4,9,2022,Arts
S105241,Female,2005-07-10,East,SCH_12,6,2020,Science
S105242,Male,2003-05-13,East,SCH_8,6,2022,Science
S105243,Male,2001-11-27,South,SCH_15,6,2020,Commerce
S105244,Male,2007-06-27,Central,SCH_19,10,2020,Science
S105245,Male,2002-08-07,West,SCH_15,12,2023,Arts
S105246,Male,2006-08-31,South,SCH_8,9,2022,Science
S105247,Female,2007-11-08,East,SCH_8,9,2022,Commerce
S105248,Female,2006-11-20,West,SCH_19,10,2021,Arts
S105249,Female,2003-12-09,South,SCH_9,7,2019,Arts
S105250,Female,2000-03-09,North,SCH_17,8,2019,Arts
S105251,Male,2008-09-10,East,SCH_8,12,2021,Commerce
S105252,Male,2004-11-16,South,SCH_12,7,2020,Arts
S105253,Male,2008-11-06,North,SCH_15,10,2021,Commerce
S105254,Female,2006-02-25,East,SCH_4,12,2021,Commerce
S105255,Male,2006-03-13,Central,SCH_6,12,2022,Science
S105256,Female,2005-05-23,East,SCH_16,9,2021,Arts
S105257,Male,2000-07-30,Central,SCH_5,9,2020,Science
S105258,Male,2001-05-22,Central,SCH_13,6,2019,Science
S105259,Female,2005-08-25,Central,SCH_15,6,2023,Commerce
S105260,Male,2004-03-01,West,SCH_17,9,2021,Science
S105261,Male,2008-01-10,West,SCH_20,9,2021,Science
S105262,Female,2000-11-27,Central,SCH_5,11,2022,Science
S105263,Male,2007-07-27,North,SCH_19,12,2022,Arts
S105264,Female,2001-07-04,Central,SCH_7,6,2021,Science
S105265,Male,2004-06-12,South,SCH_3,6,2021,Commerce
S105266,Male,2002-07-30,Central,SCH_13,7,2020,Arts
S105267,Male,2006-04-22,West,SCH_14,9,2019,Commerce
S105268,Male,2008-04-27,West,SCH_16,12,2019,Arts
S105269,Male,2001-12-28,South,SCH_13,9,2023,Arts
S105270,Male,2002-05-29,South,SCH_2,10,2019,Arts
S105271,Male,2007-11-02,East,SCH_14,7,2023,Commerce
S105272,Male,2008-11-17,North,SCH_20,8,2022,Science
S105273,Female,2001-10-10,North,SCH_7,8,2023,Arts
S105274,Female,2002-09-26,North,SCH_5,8,2023,Commerce
S105275,Male,2004-03-01,West,SCH_14,12,2019,Arts
S105276,Male,2006-11-23,North,SCH_9,11,2021,Science
S105277,Female,2007-06-30,East,SCH_10,6,2022,Arts
S105278,Male,2004-05-31,East,SCH_7,12,2020,Commerce
S105279,Male,2007-07-10,North,SCH_14,8,2023,Arts
S105280,Female,2006-12-29,South,SCH_14,10,2023,Commerce
S105281,Male,2008-04-27,East,SCH_2,12,2023,Science
S105282,Male,2002-10-06,South,SCH_17,12,2021,Science
S105283,Female,2004-03-30,West,SCH_20,6,2020,Arts
S105284,Male,2002-03-14,East,SCH_4,6,2019,Science
S105285,Male,2007-11-18,South,SCH_13,8,2022,Commerce
S105286,Female,2000-08-01,North,SCH_18,6,2021,Arts
S105287,Male,2008-12-23,West,SCH_3,7,2020,Commerce
S105288,Female,2000-06-17,Central,SCH_19,7,2022,Arts
S105289,Male,2002-09-04,Central,SCH_5,8,2019,Commerce
S105290,Male,2003-08-21,North,SCH_1,12,2022,Arts
S105291,Female,2000-05-25,West,SCH_9,10,2023,Commerce
S105292,Female,2004-12-03,West,SCH_8,6,2023,Commerce
S105293,Male,2001-05-30,West,SCH_3,9,2021,Arts
S105294,Female,2008-08-27,West,SCH_2,12,2022,Commerce
S105295,Female,2001-03-28,Central,SCH_1,8,2023,Science
S105296,Male,2000-02-29,South,SCH_12,11,2021,Commerce
S105297,Male,2001-06-11,West,SCH_13,6,2021,Arts
S105298,Male,2002-10-20,South,SCH_10,8,2021,Science
S105299,Female,2006-11-26,West,SCH_17,8,2019,Science
S105300,Female,2004-04-13,East,SCH_11,10,2023,Commerce
S105301,Female,2007-09-05,East,SCH_5,9,2023,Commerce
S105302,Female,2007-09-30,East,SCH_9,6,2020,Commerce
S105303,Male,2003-01-07,West,SCH_13,8,2019,Science
S105304,Female,2001-03-08,South,SCH_20,8,2023,Science
S105305,Male,2003-03-22,Central,SCH_11,12,2023,Science
S105306,Female,2001-02-04,North,SCH_4,6,2020,Arts
S105307,Male,2005-10-05,Central,SCH_11,8,2022,Arts
S105308,Male,2008-05-08,West,SCH_9,8,2022,Commerce
S105309,Male,2006-02-11,East,SCH_7,8,2019,Arts
S105310,Female,2006-09-11,East,SCH_16,7,2021,Arts
S105311,Male,2001-08-27,South,SCH_5,7,2020,Commerce
S105312,Male,2007-10-06,West,SCH_6,9,2020,Commerce
S105313,Female,2006-01-14,Central,SCH_19,10,2023,Science
S105314,Male,2004-12-15,West,SCH_1,12,2023,Science
S105315,Female,2004-01-03,West,SCH_16,12,2020,Commerce
S105316,Female,2007-03-21,East,SCH_18,6,2021,Commerce
S105317,Male,2006-11-18,Central,SCH_13,10,2022,Arts
S105318,Male,2006-10-29,North,SCH_1,10,2019,Arts
S105319,Female,2004-11-08,East,SCH_10,12,2022,Arts
S105320,Male,2007-10-19,Central,SCH_7,7,2019,Commerce
S105321,Female,2004-04-02,South,SCH_5,9,2021,Commerce
S105322,Female,2003-01-01,East,SCH_13,10,2020,Science
S105323,Female,2002-07-17,South,SCH_16,12,2021,Arts
S105324,Male,2005-05-05,East,SCH_20,10,2020,Science
S105325,Female,2005-05-27,West,SCH_14,8,2023,Commerce
S105326,Male,2005-08-26,Central,SCH_11,6,2019,Arts
S105327,Male,2004-04-03,South,SCH_19,9,2023,Science
S105328,Male,2007-08-10,East,SCH_2,12,2020,Commerce
S105329,Male,2000-11-21,South,SCH_8,6,2019,Science
S105330,Female,2002-09-21,East,SCH_13,7,2019,Arts
S105331,Male,2001-09-04,East,SCH_7,10,2023,Science
S105332,Female,2007-02-06,North,SCH_12,10,2019,Science
S105333,Female,2001-08-18,North,SCH_8,11,2020,Commerce
S105334,Male,2002-07-09,North,SCH_16,6,2020,Arts
S105335,Female,2002-04-21,South,SCH_18,7,2023,Science
S105336,Female,2003-05-10,West,SCH_19,12,2021,Commerce
S105337,Male,2000-12-09,East,SCH_4,11,2020,Arts
S105338,Female,2005-02-19,Central,SCH_12,11,2020,Commerce
S105339,Female,2002-05-08,North,SCH_16,8,2019,Arts
S105340,Female,2003-11-24,South,SCH_17,11,2019,Commerce
S105341,Female,2001-03-20,South,SCH_4,11,2020,Commerce
S105342,Male,2004-11-23,South,SCH_20,8,2023,Commerce
S105343,Female,2000-08-09,Central,SCH_9,10,2021,Science
S105344,Female,2001-08-14,Central,SCH_5,10,2019,Science
S105345,Female,2002-10-27,North,SCH_17,9,2019,Commerce
S105346,Female,2003-07-19,Central,SCH_17,11,2021,Arts
S105347,Male,2002-10-14,North,SCH_2,6,2019,Commerce
S105348,Female,2005-08-25,Central,SCH_2,10,2023,Science
S105349,Male,2003-12-18,Central,SCH_7,7,2019,Arts
S105350,Female,2005-08-07,Central,SCH_4,12,2019,Science
S105351,Male,2001-06-07,North,SCH_13,6,2020,Commerce
S105352,Male,2007-10-21,East,SCH_20,9,2023,Science
S105353,Male,2005-08-30,North,SCH_11,11,2023,Science
S105354,Male,2006-03-25,East,SCH_3,8,2020,Science
S105355,Male,2008-05-13,South,SCH_2,9,2022,Commerce
S105356,Female,2004-12-13,South,SCH_16,6,2021,Science
S105357,Female,2003-08-04,North,SCH_3,8,2023,Commerce
S105358,Female,2007-10-27,East,SCH_15,7,2022,Commerce
S105359,Male,2008-10-10,East,SCH_17,8,2021,Science
S105360,Female,2003-07-30,East,SCH_16,8,2023,Arts
