student_id,academic_year,total_days,days_present,attendance_pct,chronic_absentee,attendance_trend
S104741,2022-23,180,139,77.22,False,Stable
S104742,2021-22,180,139,77.22,False,Stable
S104743,2022-23,180,137,76.11,False,Declining
S104744,2019-20,180,130,72.22,True,Declining
S104745,2021-22,180,80,44.44,True,Stable
S104746,2020-21,180,80,44.44,True,Improving
S104747,2021-22,180,100,55.56,True,Improving
S104748,2021-22,180,94,52.22,True,Improving
S104749,2022-23,180,169,93.89,False,Declining
S104750,2022-23,180,147,81.67,False,Stable
S104751,2020-21,180,60,33.33,True,Improving
S104752,2019-20,180,137,76.11,False,Declining
S104753,2019-20,180,143,79.44,False,Declining
S104754,2022-23,180,151,83.89,False,Declining
S104755,2020-21,180,141,78.33,False,Improving
S104756,2021-22,180,126,70.0,True,Improving
S104757,2020-21,180,150,83.33,False,Improving
S104758,2020-21,180,129,71.67,True,Stable
S104759,2020-21,180,63,35.0,True,Stable
S104760,2019-20,180,60,33.33,True,Declining
S104761,2021-22,180,80,44.44,True,Improving
S104762,2020-21,180,158,87.78,False,Stable
S104763,2019-20,180,151,83.89,False,Declining
S104764,2019-20,180,141,78.33,False,Improving
S104765,2022-23,180,175,97.22,False,Improving
S104766,2021-22,180,111,61.67,True,Stable
S104767,2020-21,180,158,87.78,False,Declining
S104768,2021-22,180,112,62.22,True,Declining
S104769,2022-23,180,144,80.0,False,Declining
S104770,2022-23,180,139,77.22,False,Declining
S104771,2020-21,180,115,63.89,True,Stable
S104772,2019-20,180,149,82.78,False,Improving
S104773,2022-23,180,162,90.0,False,Declining
S104774,2019-20,180,132,73.33,True,Declining
S104775,2022-23,180,146,81.11,False,Stable
S104776,2021-22,180,125,69.44,True,Stable
S104777,2020-21,180,126,70.0,True,Stable
S104778,2022-23,180,177,98.33,False,Declining
S104779,2021-22,180,92,51.11,True,Improving
S104780,2022-23,180,147,81.67,False,Declining
S104781,2020-21,180,82,45.56,True,Declining
S104782,2021-22,180,65,36.11,True,Declining
S104783,2019-20,180,144,80.0,False,Stable
S104784,2022-23,180,106,58.89,True,Declining
S104785,2022-23,180,117,65.0,True,Improving
S104786,2021-22,180,64,35.56,True,Improving
S104787,2020-21,180,136,75.56,False,Stable
S104788,2022-23,180,163,90.56,False,Improving
S104789,2021-22,180,179,99.44,False,Stable
S104790,2020-21,180,136,75.56,False,Improving
S104791,2022-23,180,142,78.89,False,Declining
S104792,2021-22,180,68,37.78,True,Stable
S104793,2020-21,180,62,34.44,True,Declining
S104794,2022-23,180,120,66.67,True,Improving
S104795,2022-23,180,154,85.56,False,Improving
S104796,2020-21,180,123,68.33,True,Improving
S104797,2020-21,180,105,58.33,True,Improving
S104798,2021-22,180,115,63.89,True,Improving
S104799,2022-23,180,98,54.44,True,Improving
S104800,2022-23,180,72,40.0,True,Stable
S104801,2021-22,180,100,55.56,True,Improving
S104802,2022-23,180,70,38.89,True,Stable
S104803,2022-23,180,100,55.56,True,Improving
S104804,2022-23,180,134,74.44,True,Declining
S104805,2019-20,180,169,93.89,False,Improving
S104806,2020-21,180,106,58.89,True,Stable
S104807,2019-20,180,108,60.0,True,Stable
S104808,2019-20,180,124,68.89,True,Declining
S104809,2020-21,180,94,52.22,True,Stable
S104810,2019-20,180,178,98.89,False,Stable
S104811,2021-22,180,94,52.22,True,Stable
S104812,2019-20,180,126,70.0,True,Stable
S104813,2021-22,180,63,35.0,True,Improving
S104814,2020-21,180,83,46.11,True,Stable
S104815,2022-23,180,153,85.0,False,Declining
S104816,2020-21,180,155,86.11,False,Stable
S104817,2020-21,180,172,95.56,False,Stable
S104818,2019-20,180,143,79.44,False,Improving
S104819,2020-21,180,95,52.78,True,Declining
S104820,2020-21,180,136,75.56,False,Improving
S104821,2021-22,180,115,63.89,True,Improving
S104822,2022-23,180,162,90.0,False,Stable
S104823,2019-20,180,63,35.0,True,Stable
S104824,2022-23,180,151,83.89,False,Declining
S104825,2022-23,180,99,55.0,True,Improving
S104826,2022-23,180,102,56.67,True,Stable
S104827,2019-20,180,174,96.67,False,Improving
S104828,2020-21,180,117,65.0,True,Declining
S104829,2022-23,180,121,67.22,True,Stable
S104830,2019-20,180,66,36.67,True,Stable
S104831,2020-21,180,68,37.78,True,Stable
S104832,2022-23,180,81,45.0,True,Stable
S104833,2021-22,180,63,35.0,True,Stable
S104834,2019-20,180,95,52.78,True,Stable
S104835,2022-23,180,156,86.67,False,Stable
S104836,2019-20,180,129,71.67,True,Stable
S104837,2021-22,180,126,70.0,True,Declining
S104838,2019-20,180,94,52.22,True,Stable
S104839,2020-21,180,92,51.11,True,Declining
S104840,2022-23,180,66,36.67,True,Improving
S104841,2019-20,180,164,91.11,False,Improving
S104842,2019-20,180,158,87.78,False,Stable
S104843,2022-23,180,114,63.33,True,Improving
S104844,2021-22,180,106,58.89,True,Stable
S104845,2021-22,180,121,67.22,True,Improving
S104846,2022-23,180,126,70.0,True,Declining
S104847,2022-23,180,123,68.33,True,Stable
S104848,2020-21,180,102,56.67,True,Stable
S104849,2019-20,180,77,42.78,True,Declining
S104850,2019-20,180,62,34.44,True,Improving
S104851,2021-22,180,118,65.56,True,Declining
S104852,2020-21,180,175,97.22,False,Stable
S104853,2019-20,180,121,67.22,True,Improving
S104854,2020-21,180,98,54.44,True,Declining
S104855,2022-23,180,150,83.33,False,Stable
S104856,2019-20,180,123,68.33,True,Stable
S104857,2022-23,180,132,73.33,True,Declining
S104858,2021-22,180,140,77.78,False,Declining
S104859,2021-22,180,119,66.11,True,Declining
S104860,2022-23,180,164,91.11,False,Stable
S104861,2021-22,180,101,56.11,True,Declining
S104862,2022-23,180,168,93.33,False,Improving
S104863,2022-23,180,64,35.56,True,Declining
S104864,2022-23,180,105,58.33,True,Stable
S104865,2021-22,180,63,35.0,True,Stable
S104866,2021-22,180,73,40.56,True,Declining
S104867,2021-22,180,152,84.44,False,Declining
S104868,2022-23,180,70,38.89,True,Declining
S104869,2020-21,180,119,66.11,True,Stable
S104870,2021-22,180,81,45.0,True,Improving
S104871,2020-21,180,165,91.67,False,Declining
S104872,2021-22,180,64,35.56,True,Stable
S104873,2019-20,180,112,62.22,True,Declining
S104874,2019-20,180,71,39.44,True,Declining
S104875,2019-20,180,80,44.44,True,Declining
S104876,2020-21,180,138,76.67,False,Stable
S104877,2021-22,180,83,46.11,True,Declining
S104878,2022-23,180,72,40.0,True,Improving
S104879,2020-21,180,155,86.11,False,Declining
S104880,2021-22,180,85,47.22,True,Improving
S104881,2019-20,180,99,55.0,True,Improving
S104882,2020-21,180,85,47.22,True,Stable
S104883,2021-22,180,159,88.33,False,Declining
S104884,2022-23,180,104,57.78,True,Declining
S104885,2020-21,180,89,49.44,True,Stable
S104886,2022-23,180,123,68.33,True,Declining
S104887,2020-21,180,170,94.44,False,Declining
S104888,2019-20,180,132,73.33,True,Stable
S104889,2019-20,180,147,81.67,False,Stable
S104890,2019-20,180,97,53.89,True,Stable
S104891,2022-23,180,77,42.78,True,Declining
S104892,2019-20,180,68,37.78,True,Declining
S104893,2022-23,180,145,80.56,False,Improving
S104894,2022-23,180,115,63.89,True,Improving
S104895,2022-23,180,97,53.89,True,Improving
S104896,2019-20,180,80,44.44,True,Stable
S104897,2021-22,180,130,72.22,True,Stable
S104898,2022-23,180,71,39.44,True,Stable
S104899,2021-22,180,95,52.78,True,Stable
S104900,2022-23,180,70,38.89,True,Stable
S104901,2019-20,180,126,70.0,True,Improving
S104902,2019-20,180,86,47.78,True,Stable
S104903,2019-20,180,122,67.78,True,Improving
S104904,2020-21,180,130,72.22,True,Declining
S104905,2019-20,180,125,69.44,True,Stable
S104906,2021-22,180,133,73.89,True,Stable
S104907,2022-23,180,126,70.0,True,Stable
S104908,2021-22,180,140,77.78,False,Stable
S104909,2020-21,180,166,92.22,False,Stable
S104910,2021-22,180,124,68.89,True,Improving
S104911,2022-23,180,93,51.67,True,Stable
S104912,2022-23,180,136,75.56,False,Improving
S104913,2019-20,180,137,76.11,False,Stable
S104914,2020-21,180,140,77.78,False,Declining
S104915,2020-21,180,93,51.67,True,Stable
S104916,2021-22,180,123,68.33,True,Declining
S104917,2019-20,180,76,42.22,True,Improving
S104918,2019-20,180,110,61.11,True,Improving
S104919,2019-20,180,164,91.11,False,Improving
S104920,2022-23,180,115,63.89,True,Improving
S104921,2020-21,180,148,82.22,False,Stable
S104922,2021-22,180,167,92.78,False,Stable
S104923,2021-22,180,153,85.0,False,Declining
S104924,2021-22,180,107,59.44,True,Declining
S104925,2019-20,180,159,88.33,False,Stable
S104926,2020-21,180,121,67.22,True,Stable
S104927,2020-21,180,115,63.89,True,Improving
S104928,2022-23,180,70,38.89,True,Stable
S104929,2022-23,180,144,80.0,False,Improving
S104930,2022-23,180,79,43.89,True,Stable
S104931,2021-22,180,152,84.44,False,Declining
S104932,2021-22,180,127,70.56,True,Stable
S104933,2020-21,180,93,51.67,True,Improving
S104934,2022-23,180,101,56.11,True,Declining
S104935,2021-22,180,100,55.56,True,Improving
S104936,2022-23,180,121,67.22,True,Declining
S104937,2022-23,180,76,42.22,True,Declining
S104938,2020-21,180,71,39.44,True,Stable
S104939,2020-21,180,127,70.56,True,Improving
S104940,2021-22,180,100,55.56,True,Declining
S104941,2020-21,180,73,40.56,True,Stable
S104942,2022-23,180,63,35.0,True,Improving
S104943,2020-21,180,157,87.22,False,Stable
S104944,2022-23,180,141,78.33,False,Stable
S104945,2022-23,180,136,75.56,False,Improving
S104946,2021-22,180,133,73.89,True,Improving
S104947,2021-22,180,73,40.56,True,Improving
S104948,2021-22,180,68,37.78,True,Improving
S104949,2022-23,180,102,56.67,True,Improving
S104950,2020-21,180,79,43.89,True,Improving
S104951,2021-22,180,60,33.33,True,Improving
S104952,2021-22,180,167,92.78,False,Improving
S104953,2020-21,180,152,84.44,False,Declining
S104954,2020-21,180,140,77.78,False,Stable
S104955,2021-22,180,172,95.56,False,Stable
S104956,2022-23,180,131,72.78,True,Stable
S104957,2022-23,180,76,42.22,True,Improving
S104958,2021-22,180,144,80.0,False,Declining
S104959,2020-21,180,148,82.22,False,Stable
S104960,2022-23,180,79,43.89,True,Stable
S104961,2020-21,180,118,65.56,True,Declining
S104962,2019-20,180,148,82.22,False,Declining
S104963,2020-21,180,144,80.0,False,Stable
S104964,2020-21,180,72,40.0,True,Declining
S104965,2019-20,180,136,75.56,False,Declining
S104966,2022-23,180,106,58.89,True,Declining
S104967,2022-23,180,109,60.56,True,Improving
S104968,2022-23,180,153,85.0,False,Declining
S104969,2021-22,180,136,75.56,False,Stable
S104970,2019-20,180,99,55.0,True,Stable
S104971,2020-21,180,66,36.67,True,Improving
S104972,2019-20,180,114,63.33,True,Improving
S104973,2019-20,180,110,61.11,True,Improving
S104974,2019-20,180,165,91.67,False,Stable
S104975,2019-20,180,135,75.0,False,Improving
S104976,2019-20,180,61,33.89,True,Improving
S104977,2019-20,180,73,40.56,True,Declining
S104978,2021-22,180,165,91.67,False,Declining
S104979,2019-20,180,76,42.22,True,Stable
S104980,2019-20,180,136,75.56,False,Declining
S104981,2022-23,180,60,33.33,True,Stable
S104982,2019-20,180,178,98.89,False,Improving
S104983,2019-20,180,170,94.44,False,Stable
S104984,2022-23,180,60,33.33,True,Stable
S104985,2022-23,180,170,94.44,False,Improving
S104986,2022-23,180,85,47.22,True,Stable
S104987,2020-21,180,175,97.22,False,Stable
S104988,2019-20,180,170,94.44,False,Stable
S104989,2019-20,180,105,58.33,True,Improving
S104990,2019-20,180,72,40.0,True,Declining
S104991,2022-23,180,93,51.67,True,Stable
S104992,2021-22,180,121,67.22,True,Stable
S104993,2019-20,180,163,90.56,False,Declining
S104994,2022-23,180,132,73.33,True,Declining
S104995,2022-23,180,110,61.11,True,Declining
S104996,2022-23,180,142,78.89,False,Improving
S104997,2020-21,180,146,81.11,False,Declining
S104998,2022-23,180,100,55.56,True,Stable
S104999,2021-22,180,114,63.33,True,Declining
S105000,2020-21,180,87,48.33,True,Declining
S105001,2022-23,180,153,85.0,False,Stable
S105002,2021-22,180,120,66.67,True,Stable
S105003,2021-22,180,66,36.67,True,Improving
S105004,2019-20,180,137,76.11,False,Stable
S105005,2022-23,180,61,33.89,True,Stable
S105006,2022-23,180,135,75.0,False,Stable
S105007,2019-20,180,166,92.22,False,Stable
S105008,2021-22,180,172,95.56,False,Declining
S105009,2022-23,180,61,33.89,True,Stable
S105010,2019-20,180,87,48.33,True,Declining
S105011,2019-20,180,113,62.78,True,Declining
S105012,2021-22,180,151,83.89,False,Declining
S105013,2021-22,180,135,75.0,False,Declining
S105014,2022-23,180,153,85.0,False,Stable
S105015,2022-23,180,117,65.0,True,Stable
S105016,2020-21,180,106,58.89,True,Declining
S105017,2021-22,180,120,66.67,True,Stable
S105018,2020-21,180,163,90.56,False,Stable
S105019,2020-21,180,99,55.0,True,Declining
S105020,2019-20,180,145,80.56,False,Declining
S105021,2019-20,180,77,42.78,True,Improving
S105022,2022-23,180,73,40.56,True,Stable
S105023,2021-22,180,84,46.67,True,Stable
S105024,2021-22,180,69,38.33,True,Improving
S105025,2020-21,180,159,88.33,False,Declining
S105026,2020-21,180,107,59.44,True,Declining
S105027,2022-23,180,107,59.44,True,Stable
S105028,2019-20,180,120,66.67,True,Stable
S105029,2021-22,180,112,62.22,True,Declining
S105030,2021-22,180,172,95.56,False,Improving
S105031,2021-22,180,68,37.78,True,Stable
S105032,2021-22,180,70,38.89,True,Stable
S105033,2019-20,180,86,47.78,True,Declining
S105034,2022-23,180,118,65.56,True,Declining
S105035,2022-23,180,117,65.0,True,Stable
S105036,2019-20,180,72,40.0,True,Declining
S105037,2022-23,180,124,68.89,True,Declining
S105038,2022-23,180,162,90.0,False,Stable
S105039,2020-21,180,70,38.89,True,Improving
S105040,2019-20,180,116,64.44,True,Declining
S105041,2022-23,180,126,70.0,True,Stable
S105042,2020-21,180,125,69.44,True,Stable
S105043,2019-20,180,169,93.89,False,Improving
S105044,2019-20,180,165,91.67,False,Stable
S105045,2021-22,180,83,46.11,True,Stable
S105046,2020-21,180,143,79.44,False,Stable
S105047,2020-21,180,108,60.0,True,Improving
S105048,2020-21,180,99,55.0,True,Stable
S105049,2019-20,180,138,76.67,False,Declining
S105050,2021-22,180,177,98.33,False,Improving
S105051,2019-20,180,129,71.67,True,Declining
S105052,2022-23,180,143,79.44,False,Improving
S105053,2022-23,180,145,80.56,False,Stable
S105054,2022-23,180,61,33.89,True,Stable
S105055,2021-22,180,113,62.78,True,Stable
S105056,2019-20,180,74,41.11,True,Stable
S105057,2020-21,180,107,59.44,True,Improving
S105058,2022-23,180,157,87.22,False,Improving
S105059,2022-23,180,113,62.78,True,Declining
S105060,2019-20,180,105,58.33,True,Stable
S105061,2020-21,180,116,64.44,True,Declining
S105062,2021-22,180,114,63.33,True,Declining
S105063,2022-23,180,119,66.11,True,Declining
S105064,2022-23,180,154,85.56,False,Stable
S105065,2022-23,180,89,49.44,True,Improving
S105066,2020-21,180,87,48.33,True,Declining
S105067,2022-23,180,111,61.67,True,Improving
S105068,2020-21,180,156,86.67,False,Stable
S105069,2022-23,180,100,55.56,True,Declining
S105070,2022-23,180,172,95.56,False,Stable
S105071,2020-21,180,80,44.44,True,Improving
S105072,2020-21,180,169,93.89,False,Stable
S105073,2021-22,180,146,81.11,False,Declining
S105074,2019-20,180,101,56.11,True,Declining
S105075,2022-23,180,72,40.0,True,Declining
S105076,2022-23,180,104,57.78,True,Declining
S105077,2019-20,180,149,82.78,False,Improving
S105078,2019-20,180,113,62.78,True,Improving
S105079,2019-20,180,78,43.33,True,Stable
S105080,2022-23,180,86,47.78,True,Improving
S105081,2022-23,180,99,55.0,True,Stable
S105082,2022-23,180,66,36.67,True,Improving
S105083,2020-21,180,84,46.67,True,Stable
S105084,2021-22,180,108,60.0,True,Improving
S105085,2021-22,180,163,90.56,False,Improving
S105086,2019-20,180,95,52.78,True,Declining
S105087,2019-20,180,130,72.22,True,Improving
S105088,2022-23,180,178,98.89,False,Improving
S105089,2021-22,180,143,79.44,False,Improving
S105090,2021-22,180,83,46.11,True,Declining
S105091,2020-21,180,120,66.67,True,Stable
S105092,2022-23,180,151,83.89,False,Stable
S105093,2022-23,180,172,95.56,False,Improving
S105094,2021-22,180,128,71.11,True,Stable
S105095,2021-22,180,111,61.67,True,Improving
S105096,2020-21,180,95,52.78,True,Stable
S105097,2020-21,180,154,85.56,False,Stable
S105098,2022-23,180,110,61.11,True,Declining
S105099,2020-21,180,92,51.11,True,Improving
S105100,2021-22,180,112,62.22,True,Declining
S105101,2022-23,180,147,81.67,False,Improving
S105102,2021-22,180,133,73.89,True,Stable
S105103,2022-23,180,97,53.89,True,Improving
S105104,2022-23,180,103,57.22,True,Declining
S105105,2021-22,180,172,95.56,False,Improving
S105106,2022-23,180,64,35.56,True,Stable
S105107,2022-23,180,177,98.33,False,Improving
S105108,2020-21,180,90,50.0,True,Stable
S105109,2021-22,180,68,37.78,True,Stable
S105110,2021-22,180,91,50.56,True,Improving
S105111,2020-21,180,100,55.56,True,Declining
S105112,2022-23,180,64,35.56,True,Declining
S105113,2019-20,180,110,61.11,True,Improving
S105114,2019-20,180,113,62.78,True,Stable
S105115,2021-22,180,150,83.33,False,Stable
S105116,2020-21,180,179,99.44,False,Declining
S105117,2022-23,180,87,48.33,True,Stable
S105118,2020-21,180,102,56.67,True,Improving
S105119,2022-23,180,71,39.44,True,Declining
S105120,2021-22,180,128,71.11,True,Improving
S105121,2021-22,180,131,72.78,True,Improving
S105122,2019-20,180,76,42.22,True,Declining
S105123,2020-21,180,67,37.22,True,Improving
S105124,2021-22,180,157,87.22,False,Improving
S105125,2020-21,180,146,81.11,False,Stable
S105126,2021-22,180,77,42.78,True,Declining
S105127,2022-23,180,174,96.67,False,Improving
S105128,2022-23,180,176,97.78,False,Stable
S105129,2019-20,180,69,38.33,True,Improving
S105130,2021-22,180,98,54.44,True,Stable
S105131,2019-20,180,100,55.56,True,Declining
S105132,2019-20,180,167,92.78,False,Stable
S105133,2021-22,180,103,57.22,True,Declining
S105134,2021-22,180,128,71.11,True,Stable
S105135,2022-23,180,102,56.67,True,Stable
S105136,2019-20,180,140,77.78,False,Stable
S105137,2022-23,180,106,58.89,True,Declining
S105138,2020-21,180,134,74.44,True,Stable
S105139,2020-21,180,170,94.44,False,Declining
S105140,2019-20,180,107,59.44,True,Declining
S105141,2019-20,180,78,43.33,True,Declining
S105142,2021-22,180,80,44.44,True,Declining
S105143,2021-22,180,167,92.78,False,Stable
S105144,2019-20,180,62,34.44,True,Improving
S105145,2019-20,180,163,90.56,False,Stable
S105146,2020-21,180,115,63.89,True,Improving
S105147,2022-23,180,102,56.67,True,Stable
S105148,2020-21,180,60,33.33,True,Stable
S105149,2020-21,180,147,81.67,False,Improving
S105150,2022-23,180,95,52.78,True,Stable
S105151,2019-20,180,65,36.11,True,Stable
S105152,2019-20,180,133,73.89,True,Improving
S105153,2020-21,180,170,94.44,False,Improving
S105154,2020-21,180,163,90.56,False,Declining
S105155,2022-23,180,105,58.33,True,Stable
S105156,2021-22,180,157,87.22,False,Declining
S105157,2021-22,180,147,81.67,False,Declining
S105158,2019-20,180,82,45.56,True,Declining
S105159,2021-22,180,79,43.89,True,Stable
S105160,2019-20,180,112,62.22,True,Declining
S105161,2019-20,180,97,53.89,True,Improving
S105162,2019-20,180,94,52.22,True,Stable
